track_id,track_name,track_artist,track_album_name,track_album_release_date,playlist_genre,playlist_subgenre,energy,tempo,danceability,loudness,liveness,valence,speechiness,acousticness,instrumentalness,track_popularity,duration_ms,mode,key,time_signature,release_year,release_month,release_quarter,playlist_specified_genre
2UW7JaomAMuX9pZrjVpHAU,La Bebe - Remix,"Yng Lvcas, Peso Pluma",La Bebe (Remix),2023-03-01,latin,reggaeton,0.479,169.922,0.812,-5.678,0.0756,0.559,0.333,0.213,1.21e-06,79,234353,0,2,4,2023,3,1,latin_reggaeton
2hn2zOA2XFlv6DSmesylrL,QUEMA,"Ryan Castro, Peso Pluma, SOG",QUEMA,2023-07-01,latin,reggaeton,0.892,97.008,0.791,-2.58,0.0609,0.916,0.0521,0.0509,0.000355,74,150619,1,0,4,2023,7,3,latin_reggaeton
7ABLbnD53cQK00mhcaOUVG,LALA,Myke Towers,LA VIDA ES UNA,2023-03-01,latin,reggaeton,0.737,91.986,0.708,-4.045,0.0955,0.607,0.0436,0.0739,0.00162,82,197920,1,1,4,2023,3,1,latin_reggaeton
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,EVERYBODY GO TO THE DISCOTEK,2023-07-01,latin,reggaeton,0.711,102.984,0.822,-4.943,0.083,0.934,0.0668,0.179,1.46e-05,71,199947,1,6,4,2023,7,3,latin_reggaeton
3j5zNcb0aSk7dx3W3mAKzw,Pa Ti Estoy,"Ozuna, Anuel AA, Chris Jedi",Cosmo,2023-11-01,latin,reggaeton,0.812,162.087,0.785,-3.174,0.107,0.903,0.0644,0.147,0.0,72,206103,1,3,4,2023,11,4,latin_reggaeton
6k5wiT5l9DK8iZmhvEvoqo,Corazón Roto - Remix,"Brray, JHAYCO, Ryan Castro",Corazón Roto (Remix),2023-04-01,latin,reggaeton,0.794,92.998,0.843,-4.686,0.25,0.796,0.0426,0.226,1.22e-06,69,275040,0,1,4,2023,4,2,latin_reggaeton
74j34STf8L6uADnTN69ohv,El Efecto - Remix,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",El Efecto (Remix),2019-12-01,latin,reggaeton,0.769,167.969,0.771,-3.504,0.345,0.931,0.0694,0.18,1.57e-05,68,289899,0,0,4,2019,12,4,latin_reggaeton
05WVKTdZhlIMX4qqMLuo0f,BELLAKEO,"Peso Pluma, Anitta",BELLAKEO,2023-12-01,latin,reggaeton,0.88,180.011,0.72,-2.834,0.153,0.463,0.101,0.0562,0.06,75,197333,1,9,4,2023,12,4,latin_reggaeton
6K5BsR04ijf3FHNzjbaagD,Si Se Da - Remix,"Myke Towers, Farruko, Arcángel, Sech, Zion",Si Se da Remix,2019-08-01,latin,reggaeton,0.672,93.999,0.817,-5.612,0.13,0.774,0.299,0.441,0.0,72,332240,0,11,4,2019,8,3,latin_reggaeton
7DOh0tBGnyMt6C5OO7o8Yq,Nada,"Cazzu, Lyanno, Rauw Alejandro, Dalex",Error 93,2019-06-01,latin,reggaeton,0.543,98.992,0.898,-8.317,0.338,0.359,0.121,0.343,0.000623,71,305114,0,6,4,2019,6,2,latin_reggaeton
5bi0gh89wRuH2OgjdAKFsb,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,2024-04-01,latin,reggaeton,0.709,99.993,0.725,-5.017,0.114,0.648,0.129,0.321,0.000189,79,193039,0,3,4,2024,4,2,latin_reggaeton
1S3SAFqLBWk3HaR5UyXp43,Guay,"Ozuna, Bad Gyal",Guay,2024-04-01,latin,reggaeton,0.766,96.037,0.88,-2.906,0.382,0.594,0.0505,0.0881,1.79e-05,69,210788,0,1,4,2024,4,2,latin_reggaeton
4PEfJZpVjdclfzZ9XO8uDw,HASTA ABAJO,"KEVIN ROLDAN, Bryant Myers, Lyanno",KrING,2019-10-01,latin,reggaeton,0.671,169.727,0.714,-5.119,0.325,0.641,0.362,0.292,0.0,69,229827,1,5,4,2019,10,4,latin_reggaeton
43PiEypaceH339CSNiggyj,BBY BOO - REMIX,"iZaak, JHAYCO, Anuel AA",BBY BOO (REMIX),2024-03-01,latin,reggaeton,0.617,173.97,0.703,-5.696,0.433,0.486,0.151,0.215,6.11e-06,75,275862,1,5,4,2024,3,1,latin_reggaeton
5Uptvz6j1sjDKxidAcnH2L,SI NO ES CONTIGO,Cris Mj,SI NO ES CONTIGO,2024-05-01,latin,reggaeton,0.626,100.02,0.763,-5.637,0.205,0.78,0.0433,0.0859,0.225,85,156171,0,5,4,2024,5,2,latin_reggaeton
6XjDF6nds4DE2BBbagZol6,Gata Only,"FloyyMenor, Cris Mj",Gata Only,2024-02-01,latin,reggaeton,0.499,99.986,0.791,-8.472,0.0899,0.669,0.0509,0.446,2.41e-05,87,222000,0,8,4,2024,2,1,latin_reggaeton
2TJKY0WSFufZOzbRNgl6zE,ELOVRGA,"Alex Favela, Grupo Marca Registrada, Joaquin Medina",ELOVRGA,2023-08-01,latin,reggaeton,0.476,129.992,0.793,-10.515,0.115,0.578,0.0406,0.132,0.0,75,194769,0,5,4,2023,8,3,latin_reggaeton
34ZngZgo8xicbt1EE8Ob8Z,Porno,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",The Academy,2019-10-01,latin,reggaeton,0.71,92.009,0.535,-2.978,0.141,0.523,0.324,0.428,0.0,70,212653,0,1,4,2019,10,4,latin_reggaeton
22jhscHs2DoVqKG5vKJytQ,Que Se Cuide,"Luis R Conriquez, Joel De La P, Chimbala",Que Se Cuide,2024-05-01,latin,reggaeton,0.779,128.028,0.937,-3.539,0.0408,0.95,0.329,0.22,6.85e-05,71,155625,0,4,4,2024,5,2,latin_reggaeton
1cZHUhGz7xJ8c4szDipipd,Mejores Jordans,"Victor Mendivil, Oscar Maydon",Mejores Jordans,2024-07-01,latin,reggaeton,0.583,115.221,0.669,-8.949,0.1,0.271,0.269,0.603,2.54e-06,83,234716,1,1,4,2024,7,3,latin_reggaeton
0ZS96pPRLyGUViVi5PWCAR,APAGA EL CEL,"FloyyMenor, Lewis Somes",EL COMIENZO,2024-08-01,latin,reggaeton,0.496,100.025,0.696,-7.532,0.0626,0.476,0.0365,0.273,0.000397,76,184806,0,9,4,2024,8,3,latin_reggaeton
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",FERXXOCALIPSIS,2023-12-01,latin,reggaeton,0.86,100.019,0.774,-2.888,0.116,0.446,0.13,0.131,0.0,88,196800,0,7,4,2023,12,4,latin_reggaeton
27bcRgu0wnDteieWlLCxc8,TU TA RICA,"FloyyMenor, Lewis Somes",EL COMIENZO,2024-08-01,latin,reggaeton,0.507,99.994,0.755,-6.76,0.18,0.606,0.0684,0.293,1.82e-05,76,124806,0,3,4,2024,8,3,latin_reggaeton
3Hb9kUdm4yf839Fle4RIdT,Parado no Bailão,"MC L da Vinte, MC Gury",Parado no Bailão,2018-07-01,brazilian,funk,0.599,86.533,0.828,-1.624,0.0775,0.478,0.149,0.381,0.0,73,171692,1,11,5,2018,7,3,brazilian_funk
7snnTlaWaN39nfN1PhUaT8,Se Voce Nao Quer Passa a Vez,"Mc Delux, DJ Guih Da ZO",Se Voce Nao Quer Passa a Vez,2022-03-01,brazilian,funk,0.827,129.949,0.956,1.295,0.423,0.614,0.222,0.136,0.000259,70,133846,1,9,4,2022,3,1,brazilian_funk
6yVjjQA31SLM1kc4j5jPwF,BRAZILIAN DANÇA PHONK,"6YNTHMANE, RXDXVIL",BRAZILIAN DANÇA PHONK,2023-05-01,brazilian,funk,0.99,126.015,0.748,-2.39,0.267,0.386,0.151,0.303,0.132,72,118194,1,1,4,2023,5,2,brazilian_funk
64CovjRwInpOJW4PiGMprY,Faz um Vuk Vuk (Teto Espelhado),"MC Kevin o Chris, Dj Nk Da Serra, Mc Magrinho",Faz um Vuk Vuk (Teto Espelhado),2023-07-01,brazilian,funk,0.413,130.078,0.92,-7.901,0.133,0.679,0.0752,0.504,0.0514,72,138462,0,7,4,2023,7,3,brazilian_funk
448158cOtdLyR59DJnzpON,Te Maceto Depois Do Baile,"DJ Zigão, DJ Lafon Do Md, Mc Rodrigo do CN, Mc Rf",Te Maceto Depois Do Baile,2024-05-01,brazilian,funk,0.789,130.053,0.89,-1.826,0.192,0.758,0.428,0.147,0.0,69,199615,1,11,4,2024,5,2,brazilian_funk
6RjSXi9cPGroetXeNsWFGL,MTG QUEM NÃO QUER SOU EU,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",MTG QUEM NÃO QUER SOU EU,2024-05-01,brazilian,funk,0.427,80.492,0.492,-6.37,0.53,0.443,0.372,0.364,0.00482,77,123692,0,9,5,2024,5,2,brazilian_funk
6hZGsChumRhWG24OEh698c,Ela Joga na Hora,"Mc Pogba, DJ Guih Da ZO",Ela Joga na Hora,2024-03-01,brazilian,funk,0.669,130.05,0.949,-3.922,0.169,0.843,0.222,0.36,0.000592,78,132923,0,2,4,2024,3,1,brazilian_funk
7IFsTX5H1sWcEl8joV0IdD,THE BOX MEDLEY FUNK 2,"THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha, DJ Oreia",THE BOX MEDLEY FUNK 2,2024-04-01,brazilian,funk,0.687,117.008,0.778,-8.568,0.356,0.839,0.105,0.578,0.0105,78,266667,0,11,4,2024,4,2,brazilian_funk
5pvVt1ak0vsGRE0Hl4kudu,Louca Encubada,"Dj Samir, Rodricci, Launch13",Louca Encubada,2023-10-01,brazilian,funk,0.955,130.068,0.679,-3.715,0.125,0.713,0.0437,0.000737,0.235,71,119221,1,6,4,2023,10,4,brazilian_funk
6zdL0aLZs6g61SPGrlMvrM,DANÇA PRA ME PROVOCAR,"DJ JOÃO PEREIRA, MC Koringa",DANÇA PRA ME PROVOCAR,2023-09-01,brazilian,funk,0.582,84.917,0.615,-0.93,0.0791,0.892,0.364,0.269,6.55e-05,68,157216,1,6,5,2023,9,3,brazilian_funk
0fABszUFNbNq9IW503Gj8v,Tá OK,"DENNIS, MC Kevin o Chris",Tá OK,2023-05-01,brazilian,funk,0.96,130.118,0.863,-1.458,0.0853,0.586,0.0492,0.497,0.00526,71,92093,1,11,4,2023,5,2,brazilian_funk
1Xvs6IKi0O1PWYzzIwxR2Q,WHINE IN BRAZIL FUNK,Ichiss,WHINE IN BRAZIL FUNK,2024-07-01,brazilian,funk,0.907,117.054,0.863,-5.077,0.182,0.304,0.295,0.0683,0.000813,72,107971,0,4,4,2024,7,3,brazilian_funk
24R0oyjvhV4HIFFvoK3XkP,TUMBÁTUM,"Tropa do Bruxo, SMU, Dj Vitin do Pc, MC JF, MC NAHARA",Baile do Bruxo (DELUXE),2023-12-01,brazilian,funk,0.59,86.429,0.711,-5.967,0.0798,0.702,0.271,0.26,1.83e-06,70,121384,0,6,5,2023,12,4,brazilian_funk
38d47UiHhyu4wdbPYz0ZUB,Onlar Anlamaz Halden,Semicenk,Geçiyor Zaman,2024-08-01,turkish,pop,0.327,90.025,0.707,-17.176,0.155,0.181,0.0687,0.185,0.0148,75,176000,0,0,4,2024,8,3,turkish_pop
3ma4Ef3Bnl3UBOV4ShiMLX,Geçiyor Zaman,Semicenk,Geçiyor Zaman,2024-08-01,turkish,pop,0.729,98.022,0.629,-5.235,0.253,0.427,0.0379,0.431,7.75e-05,75,154286,0,7,4,2024,8,3,turkish_pop
2crO2eSwgjOoAanagD2sFc,Kader Sağ Olsun,Semicenk,Geçiyor Zaman,2024-08-01,turkish,pop,0.656,120.001,0.685,-8.028,0.318,0.556,0.0411,0.702,0.0,70,172000,0,7,4,2024,8,3,turkish_pop
2CZzw0He9fzyi2FkBkn4Bk,Küle Dönmüşsün,"Semicenk, Doğu Swag",Küle Dönmüşsün,2024-06-01,turkish,pop,0.606,95.056,0.831,-4.84,0.0973,0.883,0.0626,0.684,1.04e-06,72,146526,0,8,4,2024,6,2,turkish_pop
28Aau4tlztDlgKJQXrWhZR,Önümüz Yaz,Simge,Önümüz Yaz,2024-06-01,turkish,pop,0.914,108.02,0.726,-4.226,0.54,0.839,0.0802,0.0758,0.0,74,181518,1,7,4,2024,6,2,turkish_pop
30kd9r9pbMn6bs6CKyFOCu,Kafamın İçi,"Ebru Yaşar, Siyam, Zeyd",Yine Çalıyor,2024-05-01,turkish,pop,0.724,78.753,0.536,-6.84,0.116,0.587,0.152,0.748,0.0,68,142000,0,9,4,2024,5,2,turkish_pop
1whKKdtCiFjN7MW7DrIRUH,Lan,Zeynep Bastık,Lan,2024-03-01,turkish,pop,0.622,204.028,0.406,-7.647,0.309,0.567,0.0648,0.497,1.35e-05,69,196075,0,3,4,2024,3,1,turkish_pop
5bJ1DrEM4hNCafcDd1oxHx,Self Care,Mac Miller,Swimming,2018-08-01,hip-hop,chill,0.538,141.894,0.52,-8.109,0.119,0.177,0.206,0.367,0.00187,73,345133,1,1,4,2018,8,3,hip-hop_chill
3RKLJPyyMZfwebsePAzqjL,"I'm Good Luv, Enjoy.",Aaron May,CHASE,2019-02-01,hip-hop,chill,0.586,130.012,0.891,-4.665,0.213,0.954,0.121,0.0833,0.0,75,134548,1,11,4,2019,2,1,hip-hop_chill
7EQvdUJqZ2i7SWvSB2VqGA,Doomsday,"MF DOOM, Pebbles The Invisible Girl",Operation: Doomsday (Complete),1999-10-01,hip-hop,chill,0.84,95.416,0.856,-7.736,0.0773,0.792,0.334,0.0973,0.0,72,298053,0,6,4,1999,10,4,hip-hop_chill
0VaeksJaXy5R1nvcTMh3Xk,"Darling, I (feat. Teezo Touchdown)","Tyler TheCreator|, Teezo Touchdown",CHROMAKOPIA,2024-10-01,hip-hop,chill,0.818,97.571,0.373,-3.19,0.434,0.361,0.102,0.36,0.0,87,253834,0,3,4,2024,10,4,hip-hop_chill
2gAGWaK4wvt2xrFUlR4mK8,Jukebox Joints (feat. Joe Fox & Kanye West),"A$AP Rocky, Joe Fox, Kanye West",AT.LONG.LAST.A$AP,2015-05-01,hip-hop,chill,0.803,67.536,0.284,-5.293,0.242,0.553,0.173,0.302,0.0,72,323960,0,2,4,2015,5,2,hip-hop_chill
1Y1jtaZOJYgXBl7lKdLc9o,A Cold Sunday,Lil Yachty,A Cold Sunday,2024-02-01,hip-hop,chill,0.86,76.54,0.575,-3.165,0.0973,0.834,0.23,0.298,0.0,72,107314,0,9,1,2024,2,1,hip-hop_chill
7J2gyNghNTzl4EsLhXp01Q,infinity (888) - feat. Joey Bada$$,"XXXTENTACION, Joey Bada$$",?,2018-03-01,hip-hop,chill,0.579,84.143,0.562,-6.788,0.102,0.577,0.484,0.274,0.0,70,176591,0,10,4,2018,3,1,hip-hop_chill
4kjI1gwQZRKNDkw1nI475M,MY EYES,Travis Scott,UTOPIA,2023-07-01,hip-hop,chill,0.621,119.043,0.455,-7.694,0.123,0.28,0.0517,0.651,2.59e-06,82,251250,0,0,4,2023,7,3,hip-hop_chill
1UGD3lW3tDmgZfAVDh6w7r,Devil In A New Dress,"Kanye West, Rick Ross",My Beautiful Dark Twisted Fantasy,2010-11-01,hip-hop,chill,0.76,80.082,0.435,-4.935,0.158,0.206,0.0721,0.0175,0.0,76,351947,0,8,4,2010,11,4,hip-hop_chill
2e3Ea0o24lReQFR4FA7yXH,Love Yourz,J. Cole,2014 Forest Hills Drive,2014-12-01,hip-hop,chill,0.638,82.81,0.677,-8.631,0.193,0.435,0.333,0.589,0.0,73,211497,1,8,4,2014,12,4,hip-hop_chill
5yuShbu70mtHXY0yLzCQLQ,Go Flex,Post Malone,Stoney (Deluxe),2016-12-01,hip-hop,chill,0.498,81.958,0.665,-8.185,0.0757,0.127,0.083,0.23,0.0,72,179613,1,5,4,2016,12,4,hip-hop_chill
7dbyaRWWFvB9UG2vcwTd3J,Champagne Shots,Sainté,Local Mvp,2021-01-01,hip-hop,chill,0.441,135.028,0.942,-11.448,0.138,0.925,0.469,0.493,0.0,68,144000,1,11,4,2021,1,1,hip-hop_chill
1QPreu0BNOrUfEb8HTd2qG,Rich Spirit,Kendrick Lamar,Mr. Morale & The Big Steppers,2022-05-01,hip-hop,chill,0.421,95.977,0.852,-9.153,0.106,0.457,0.208,0.428,2.28e-06,73,202285,0,10,4,2022,5,2,hip-hop_chill
3ZaEs1O8BG581qYPHpQ8d6,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),"A$AP Rocky, Imogen Heap, Clams Casino",I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),2023-08-01,hip-hop,chill,0.652,141.981,0.47,-9.629,0.175,0.104,0.0561,0.0831,4.08e-05,84,190286,1,2,4,2023,8,3,hip-hop_chill
4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,"Lil Peep, XXXTENTACION","Come Over When You're Sober, Pt. 2",2018-11-01,hip-hop,chill,0.574,120.013,0.669,-6.442,0.146,0.273,0.0286,0.0175,0.00294,84,196400,0,4,4,2018,11,4,hip-hop_chill
7dFGkZbmm6cVlI28bfMaWE,Righteous Minds,Joey Bada$$,1999,2012-06-01,hip-hop,chill,0.638,94.893,0.809,-5.646,0.453,0.608,0.28,0.262,0.0,68,224043,0,8,4,2012,6,2,hip-hop_chill
3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,XXXTENTACION,17,2017-08-01,hip-hop,chill,0.57,129.953,0.734,-7.066,0.112,0.689,0.133,0.847,2.14e-05,81,95467,0,7,4,2017,8,3,hip-hop_chill
2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,Ice Cube,The Predator,1992-11-01,hip-hop,chill,0.744,82.356,0.798,-5.328,0.292,0.794,0.136,0.33,0.000106,78,260000,0,7,4,1992,11,4,hip-hop_chill
5B0kgjHULYJhAQkK5XsMoC,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"Tyler TheCreator|, YoungBoy Never Broke Again, Ty Dolla $ign",CALL ME IF YOU GET LOST,2021-06-01,hip-hop,chill,0.653,142.347,0.493,-5.666,0.511,0.852,0.0466,0.269,0.0,73,121573,0,0,4,2021,6,2,hip-hop_chill
6GnhWMhgJb7uyiiPEiEkDA,Weekend (feat. Miguel),"Mac Miller, Miguel",GO:OD AM,2015-09-01,hip-hop,chill,0.435,120.058,0.843,-8.442,0.147,0.19,0.178,0.47,0.0,72,208080,1,8,4,2015,9,3,hip-hop_chill
2t8yVaLvJ0RenpXUIAC52d,a lot,21 Savage,i am > i was,2018-12-01,hip-hop,chill,0.636,145.972,0.837,-7.643,0.342,0.274,0.086,0.0395,0.00125,77,288624,1,1,4,2018,12,4,hip-hop_chill
5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,"Kanye West, Dwele",Graduation,2007-09-01,hip-hop,chill,0.628,90.482,0.639,-7.578,0.386,0.43,0.0398,0.0381,0.0,83,237507,0,6,4,2007,9,3,hip-hop_chill
3vQ4T78TTMOjQXGfXVKQJo,Redbone,Childish Gambino,"""Awaken, My Love!""",2016-12-01,hip-hop,chill,0.354,160.037,0.741,-10.603,0.118,0.583,0.0837,0.181,0.00577,78,326933,1,1,4,2016,12,4,hip-hop_chill
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,Drake,More Life,2017-03-01,hip-hop,chill,0.463,111.98,0.809,-11.377,0.109,0.364,0.0396,0.256,0.085,80,298941,1,11,4,2017,3,1,hip-hop_chill
5467KZaTToEB680WvOd9w5,Ocean Prime (feat. Boldy James),"The Alchemist, Boldy James",Yacht Rock 2,2019-08-01,hip-hop,chill,0.604,49.305,0.583,-8.437,0.724,0.691,0.456,0.735,0.0,68,99907,1,2,5,2019,8,3,hip-hop_chill
2uuJs2nltcYFh9pkKP7bW4,Show Me,Joey Bada$$,2000,2022-07-01,hip-hop,chill,0.646,176.153,0.599,-6.326,0.128,0.638,0.337,0.222,4.36e-06,68,220387,1,6,4,2022,7,3,hip-hop_chill
5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,XXXTENTACION,17,2017-08-01,hip-hop,chill,0.251,139.999,0.746,-16.169,0.106,0.18,0.259,0.782,0.00203,84,120027,0,11,4,2017,8,3,hip-hop_chill
6w9GrSUaQQIaMBYtabge7p,Embarrassed (feat. Travis Scott),"Don Toliver, Travis Scott",Love Sick (Deluxe),2023-02-01,hip-hop,chill,0.506,115.994,0.848,-5.105,0.102,0.593,0.0336,0.376,0.0,69,192693,0,4,4,2023,2,1,hip-hop_chill
4iz9lGMjU1lXS51oPmUmTe,Homecoming,"Kanye West, Chris Martin",Graduation,2007-09-01,hip-hop,chill,0.747,86.918,0.67,-7.059,0.115,0.918,0.189,0.337,0.0,79,203493,1,1,4,2007,9,3,hip-hop_chill
5fEB6ZmVkg63GZg9qO86jh,Break from Toronto,PARTYNEXTDOOR,PARTYNEXTDOOR,2013-07-01,hip-hop,chill,0.678,117.067,0.595,-5.18,0.418,0.259,0.0335,0.0199,0.00389,83,99213,1,9,4,2013,7,3,hip-hop_chill
2Ih217RCGAmyQR68Nn7Cqo,You Know How We Do It,Ice Cube,Lethal Injection,1993-12-01,hip-hop,chill,0.52,92.869,0.747,-10.523,0.142,0.601,0.0357,0.0977,0.0537,76,232773,0,10,4,1993,12,4,hip-hop_chill
7AQim7LbvFVZJE3O8TYgf2,Fuck Love,"XXXTENTACION, Trippie Redd",17,2017-08-01,hip-hop,chill,0.533,131.036,0.797,-9.74,0.103,0.329,0.0412,0.0172,0.000152,84,146520,0,0,4,2017,8,3,hip-hop_chill
0y9uTzK9cNKSAEHnpeRG8C,DUCKWORTH.,Kendrick Lamar,DAMN.,2017-04-01,hip-hop,chill,0.731,174.516,0.552,-6.873,0.258,0.632,0.615,0.0536,0.0,72,248613,1,7,4,2017,4,2,hip-hop_chill
6MXXY2eiWkpDCezVCc0cMH,Good Morning,Kanye West,Graduation,2007-09-01,hip-hop,chill,0.631,84.166,0.48,-5.488,0.149,0.515,0.116,0.0791,0.000105,70,195093,1,7,4,2007,9,3,hip-hop_chill
0utlOiJy2weVl9WTkcEWHy,Neighbors,J. Cole,4 Your Eyez Only,2016-12-01,hip-hop,chill,0.283,138.97,0.898,-12.335,0.11,0.469,0.356,0.319,0.000383,68,216520,0,6,4,2016,12,4,hip-hop_chill
6n3HGiq4v35D6eFOSwqYuo,Teenage Fever,Drake,More Life,2017-03-01,hip-hop,chill,0.283,97.04,0.766,-10.33,0.115,0.144,0.0846,0.111,0.0172,77,219692,0,8,4,2017,3,1,hip-hop_chill
1136eJrkWsDvReASbjLTaU,Awolowo,Fido,Awolowo,2024-08-01,ambient,meditative,0.385,106.312,0.619,-11.272,0.179,0.294,0.118,0.129,0.00369,71,135577,0,0,5,2024,8,3,ambient_meditative
0zVk3uuV9UhxAt48F3OL12,Holy Ghost,Omah Lay,Holy Ghost,2023-11-01,ambient,meditative,0.415,113.976,0.823,-10.845,0.128,0.488,0.0637,0.471,0.0316,70,186154,0,5,4,2023,11,4,ambient_meditative
25Kyv5SeEenT0EETpP2hYn,"Soweto (with Don Toliver, Rema & Tempoe)","Victony, Rema, Tempoe, Don Toliver","Soweto (with Don Toliver, Rema and Tempoe)",2023-03-01,ambient,meditative,0.756,105.024,0.719,-5.392,0.109,0.647,0.0761,0.0541,0.0,72,219500,0,5,4,2023,3,1,ambient_meditative
1rrqJ9QkOBYJlsZgqqwxgB,Rush,Ayra Starr,Rush,2022-09-01,ambient,meditative,0.503,99.97,0.792,-8.044,0.0959,0.381,0.0626,0.0369,0.00057,68,185093,1,1,4,2022,9,3,ambient_meditative
2mzM4Y0Rnx2BDZqRnhQ5Q6,Free Mind,Tems,For Broken Ears,2020-09-01,ambient,meditative,0.463,125.15,0.562,-7.478,0.157,0.416,0.0787,0.442,0.000145,72,247579,1,6,5,2020,9,3,ambient_meditative
5FG7Tl93LdH117jEKYl3Cm,Essence (feat. Tems),"Wizkid, Tems",Made In Lagos,2020-10-01,ambient,meditative,0.707,104.027,0.849,-6.002,0.618,0.602,0.113,0.0266,8.58e-06,70,248040,1,0,4,2020,10,4,ambient_meditative
6XM53PbvlzhuNtJZtpl7RP,In My Bed,"Rotimi, Wale",The Beauty of Becoming,2019-12-01,ambient,meditative,0.501,103.993,0.637,-6.148,0.099,0.431,0.187,0.229,5.91e-05,68,185461,0,0,4,2019,12,4,ambient_meditative
3z4CGd63tpUn9a6oQSG0CI,Location (feat. Burna Boy),"Dave, Burna Boy",PSYCHODRAMA,2019-03-01,ambient,meditative,0.496,109.979,0.812,-5.969,0.0955,0.55,0.297,0.271,0.0,73,241293,0,9,4,2019,3,1,ambient_meditative
2QdSb68BzZGMgCbsrFmSLc,Higher,Tems,For Broken Ears,2020-09-01,ambient,meditative,0.581,102.964,0.609,-10.854,0.283,0.528,0.277,0.509,0.0,72,196204,1,2,3,2020,9,3,ambient_meditative
2WigMwGJysIh9fRnSJvpjn,KU LO SA - A COLORS SHOW,Oxlade,KU LO SA - A COLORS SHOW,2022-06-01,ambient,meditative,0.655,92.9,0.649,-5.534,0.22,0.793,0.0652,0.307,0.0,70,147581,0,10,4,2022,6,2,ambient_meditative
2dFqK2ZkYB9Xc47gr3xXWl,Replay,Tems,If Orange Was A Place,2021-09-01,ambient,meditative,0.549,123.879,0.613,-8.187,0.116,0.78,0.231,0.097,0.0,71,180000,1,9,5,2021,9,3,ambient_meditative
6KzdWw8Hi1bz1lVw2AXDzb,Touches,Somnum Magnam,Touches,2024-01-01,ambient,chill,0.00161,140.997,0.138,-43.643,0.0951,0.155,0.0532,0.977,0.971,72,144750,1,5,1,2024,1,1,ambient_chill
4k7x3QKrc3h3U0Viqk0uop,Rosyln,"Bon Iver, St. Vincent",The Twilight Saga: New Moon (Original Motion Picture Soundtrack),2009-10-01,ambient,academic,0.277,159.719,0.329,-13.111,0.0971,0.121,0.0302,0.971,0.024,75,289560,0,10,3,2009,10,4,ambient_academic
4IhTXiZLKATmwhMZIb1GQN,Lights Are On,Tom Rosenthal,Z-Sides,2018-10-01,ambient,academic,0.04,135.965,0.44,-16.887,0.111,0.249,0.0322,0.981,0.465,77,193749,1,3,4,2018,10,4,ambient_academic
3dYD57lRAUcMHufyqn9GcI,Take Me To Church,Hozier,Hozier,2014-09-01,ambient,academic,0.664,129.071,0.575,-5.303,0.116,0.437,0.0481,0.637,0.0,81,241688,0,4,4,2014,9,3,ambient_academic
4R2kfaDFhslZEMJqAFNpdd,cardigan,Taylor Swift,folklore,2020-07-01,ambient,academic,0.581,130.033,0.613,-8.588,0.25,0.551,0.0424,0.537,0.000345,83,239560,0,0,4,2020,7,3,ambient_academic
2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,Lana Del Rey,Young And Beautiful,2013-01-01,ambient,academic,0.416,113.986,0.324,-8.92,0.11,0.151,0.0368,0.262,3.69e-05,83,236053,0,11,4,2013,1,1,ambient_academic
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,2023-09-01,ambient,academic,0.308,113.95,0.504,-14.958,0.158,0.121,0.0321,0.868,0.135,88,137773,1,9,4,2023,9,3,ambient_academic
3SErMoIKdRELto2OspGs5L,idfc,blackbear,dead,2015-06-01,ambient,academic,0.422,144.678,0.718,-9.115,0.17,0.455,0.0621,0.0764,0.0,71,207027,0,4,4,2015,6,2,ambient_academic
3NM41PVVUr0ceootKAtkAj,As the World Caves In,Matt Maltese,Bad Contestant,2018-06-01,ambient,academic,0.449,123.969,0.327,-5.362,0.22,0.179,0.034,0.369,0.00444,68,218755,1,10,4,2018,6,2,ambient_academic
5SHpuW2qjkQtFRpE6P9Nks,The 30th,Billie Eilish,Guitar Songs,2022-07-01,ambient,academic,0.135,82.987,0.387,-14.398,0.0948,0.21,0.051,0.929,0.0,72,216448,1,7,4,2022,7,3,ambient_academic
